customer_id,signup_date,region,age,income_band,recency_days,orders_cnt,revenue,churn_label
517,2023-11-18,West,31,Low,250,1,909.82,1
518,2023-01-25,North,34,Mid,18,8,5636.65,0
519,2023-06-23,South,39,Mid,6,6,3248.77,0
520,2023-08-05,North,44,High,25,11,6358.89,0
521,2023-05-11,South,57,High,47,9,5893.89,0
522,2023-02-23,East,34,Mid,16,6,2644.34,0
523,2023-03-12,South,52,Low,132,1,72.16,1
524,2023-10-29,East,62,Mid,215,5,2777.12,1
525,2023-04-27,South,53,High,95,5,1922.63,1
526,2023-04-24,North,29,Mid,97,4,2996.05,1
527,2023-12-04,South,49,High,1,15,9277.74,0
528,2023-02-22,West,31,Mid,57,3,576.49,0
529,2023-12-01,East,40,Low,8,4,2999.31,0
530,2023-12-03,South,47,Mid,5,8,6197.69,0
531,2023-08-07,West,31,Mid,71,3,2563.08,1
532,2023-03-02,North,18,Low,22,1,97.29,0
533,2023-02-26,South,57,Low,0,0,0,0
534,2023-04-14,North,52,Mid,143,2,1598.33,1
535,2023-07-30,West,23,Low,71,2,1149.21,1
536,2023-02-26,East,35,Low,4,4,2112.35,0
537,2023-06-16,East,30,Mid,105,8,4249.76,1
538,2023-02-12,North,63,Mid,142,1,1142.51,1
539,2023-07-17,North,62,Mid,116,5,2049.82,1
540,2023-01-08,East,50,High,49,4,3457.53,0
541,2023-09-16,South,38,High,265,3,2029.78,1
542,2023-01-21,West,20,Mid,138,8,4269.27,1
543,2023-03-13,West,29,Low,0,0,0,0
544,2023-03-05,South,22,Mid,60,7,5101.53,0
545,2023-10-31,East,55,Low,305,5,2284.82,1
546,2023-01-20,West,22,Mid,295,6,3138.72,1
547,2023-06-06,South,49,Mid,95,4,1290.13,1
548,2023-08-04,East,62,Low,49,2,957.23,0
549,2023-07-08,West,32,Mid,270,7,6422.86,1
550,2023-09-06,North,50,Mid,36,8,5113.55,0
551,2023-10-21,West,59,High,91,8,4071.21,1
552,2023-05-24,North,38,Low,10,3,1298.05,0
553,2023-10-30,East,39,High,296,8,4228.37,1
554,2023-04-27,West,27,Low,87,1,599.33,1
555,2023-12-26,East,38,Mid,99,5,879.49,1
556,2023-07-04,South,59,High,196,8,3121.99,1
557,2023-09-26,East,49,Low,0,0,0,0
558,2023-11-16,North,27,Low,1,4,2590.25,0
559,2023-10-17,North,42,Mid,78,3,2043.63,1
560,2023-11-07,South,51,Mid,215,6,2763.30,1
561,2023-07-15,East,21,Low,84,5,3141.55,1
562,2023-01-16,South,53,Mid,361,6,3148.05,1
563,2023-06-29,North,27,Mid,51,4,2815.29,0
564,2023-03-08,West,31,Low,177,5,3081.21,1
565,2023-11-21,South,37,Mid,124,4,3125.10,1
566,2023-03-28,South,41,Mid,146,7,3356.00,1
567,2023-03-25,South,61,Low,221,2,1463.27,1
568,2023-04-02,North,28,Mid,22,4,1649.32,0
569,2023-08-23,East,30,Low,59,2,1562.09,0
570,2023-07-28,South,35,High,140,5,2138.92,1
571,2023-12-13,North,58,Mid,130,5,2803.24,1
572,2023-06-01,West,63,Mid,12,5,2993.59,0
573,2023-04-14,West,39,Mid,284,3,1466.39,1
574,2023-01-18,East,50,Mid,41,5,4066.21,0
575,2023-01-03,West,61,Mid,66,8,4050.06,1
576,2023-05-17,West,57,Mid,208,9,4262.46,1
577,2023-12-04,South,50,Mid,125,7,3047.20,1
578,2023-07-11,East,43,Mid,28,6,2724.94,0
579,2023-11-23,East,64,Low,0,0,0,0
580,2023-02-07,South,29,Low,14,4,1950.54,0
581,2023-02-04,North,35,Mid,91,9,6571.08,1
582,2023-11-01,North,51,Mid,340,1,106.87,1
583,2023-02-08,East,18,Mid,2,4,3340.22,0
584,2023-01-19,West,41,Mid,244,3,2515.08,1
585,2023-05-28,West,58,Mid,578,1,1210.98,1
586,2023-12-04,South,26,Mid,2,6,3112.68,0
587,2023-09-09,North,55,Mid,0,0,0,0
588,2023-02-06,South,37,High,11,8,5833.25,0
589,2023-11-02,East,58,Low,225,3,1767.22,1
590,2023-11-04,West,47,Mid,77,5,3353.74,1
591,2023-10-20,West,25,Low,254,2,888.65,1
592,2023-11-26,West,52,Mid,79,8,5961.10,1
593,2023-03-29,West,20,Mid,129,8,6104.67,1
594,2023-12-24,West,29,Mid,58,4,1613.53,0
595,2023-04-28,South,59,Mid,72,12,7457.16,1
596,2023-10-20,North,59,Mid,5,4,2357.10,0
597,2023-07-31,North,20,Low,132,3,2364.56,1
598,2023-10-12,South,35,Mid,136,2,1615.42,1
599,2023-08-18,South,22,Low,40,4,1968.57,0
600,2023-08-23,North,30,High,4,8,5016.30,0
601,2023-08-13,West,63,Mid,102,3,1235.38,1
602,2023-10-12,North,27,Mid,96,4,2169.85,1
603,2023-09-27,West,48,High,154,4,1526.73,1
604,2023-02-19,West,55,Mid,284,3,1395.99,1
605,2023-10-29,East,59,Mid,59,4,2381.56,0
606,2023-07-15,East,34,Low,56,4,1911.79,0
607,2023-04-28,South,50,Low,0,0,0,0
608,2023-07-07,East,40,High,70,8,6101.46,1
609,2023-12-19,North,23,High,336,7,3769.94,1
610,2023-11-10,West,28,Mid,41,7,3204.93,0
611,2023-11-01,South,53,Low,329,2,1614.99,1
612,2023-06-18,South,50,Low,281,2,1345.95,1
613,2023-10-14,East,42,High,74,8,3647.57,1
614,2023-05-21,East,54,Low,8,4,1973.96,0
615,2023-09-08,South,50,Mid,506,3,1731.62,1
616,2023-08-22,East,33,Low,557,1,811.32,1
617,2023-04-02,North,31,Low,0,0,0,0
618,2023-04-08,East,62,Mid,168,5,2709.10,1
619,2023-01-23,South,63,High,39,12,6934.24,0
620,2023-02-21,South,19,Mid,93,5,2708.26,1
621,2023-06-08,North,55,Mid,291,4,2534.02,1
622,2023-06-24,South,24,Mid,52,3,1885.05,0
623,2023-03-02,South,58,High,9,10,5825.54,0
624,2023-06-02,South,45,Mid,166,4,2552.54,1
625,2023-08-09,North,50,Mid,3,3,1160.13,0
626,2023-03-26,North,50,Mid,345,4,3013.74,1
627,2023-05-04,East,46,Low,319,2,1123.23,1
628,2023-05-15,North,29,Low,1,5,1820.28,0
629,2023-07-04,East,55,High,39,8,4577.24,0
630,2023-05-14,West,44,Mid,48,6,2799.72,0
631,2023-09-26,South,43,Low,693,1,226.86,1
632,2023-04-30,West,32,Low,371,1,345.48,1
633,2023-06-08,North,18,High,42,7,3579.01,0
634,2023-05-19,North,44,Mid,8,4,1531.12,0
635,2023-03-08,East,34,Mid,164,6,2595.62,1
636,2023-09-08,West,48,Low,14,3,1926.65,0
637,2023-03-27,West,35,High,27,13,7517.82,0
638,2023-04-19,North,63,High,39,12,7196.10,0
639,2023-10-17,West,50,Mid,18,5,3340.23,0
640,2023-12-13,South,39,Low,204,5,2586.01,1
641,2023-09-02,South,51,Mid,62,5,1939.65,1
642,2023-12-01,North,48,Mid,97,3,1920.07,1
643,2023-11-08,West,47,Mid,292,4,2324.77,1
644,2023-06-25,North,45,High,13,12,6797.83,0
645,2023-10-09,West,61,Mid,536,3,1096.38,1
646,2023-04-30,East,32,Low,328,2,2314.89,1
647,2023-06-18,East,38,Mid,19,9,5466.02,0
648,2023-07-15,East,29,Mid,175,2,327.04,1
649,2023-12-17,West,44,Low,23,1,343.34,0
650,2023-11-06,North,64,Low,573,2,1626.39,1
651,2023-06-28,North,46,Mid,160,8,5069.09,1
652,2023-08-27,East,27,Mid,33,7,3516.66,0
653,2023-03-15,South,61,Mid,129,3,2189.63,1
654,2023-10-21,North,55,Low,256,2,623.09,1
655,2023-07-21,North,38,Low,28,1,1309.59,0
656,2023-07-14,South,24,Low,218,3,1214.24,1
657,2023-10-07,North,36,Mid,378,5,1808.37,1
658,2023-08-20,North,55,Mid,108,5,3530.07,1
659,2023-01-27,West,45,Mid,180,5,2941.17,1
660,2023-04-16,South,26,Mid,374,3,2077.39,1
661,2023-03-06,West,25,Low,26,6,4227.59,0
662,2023-09-26,West,63,Mid,0,10,4717.99,0
663,2023-01-13,North,39,High,61,8,4113.81,1
664,2023-03-15,East,50,Mid,148,6,2731.11,1
665,2023-08-07,East,34,Low,3,3,1285.90,0
666,2023-09-11,East,22,Mid,600,2,1074.47,1
667,2023-07-03,North,37,Low,169,1,622.57,1
668,2023-11-11,North,50,Low,47,4,2126.24,0
669,2023-12-02,North,33,Low,304,1,459.22,1
670,2023-02-18,East,46,Low,0,0,0,0
671,2023-12-14,West,38,Low,113,2,1350.47,1
672,2023-08-13,East,33,Mid,45,7,5180.96,0
673,2023-08-21,East,29,Low,337,2,1424.42,1
674,2023-02-04,West,30,Mid,358,3,2836.97,1
675,2023-08-15,East,30,High,77,9,5003.22,1
676,2023-09-22,North,51,Mid,136,2,995.04,1
677,2023-07-31,West,33,Mid,49,5,2907.42,0
678,2023-01-31,South,52,Mid,447,3,2128.51,1
679,2023-07-10,North,32,Low,152,3,1902.95,1
680,2023-12-08,East,33,Mid,7,2,1041.94,0
681,2023-09-22,West,61,Mid,164,7,3967.34,1
682,2023-02-20,South,59,Mid,25,5,2470.16,0
683,2023-12-17,South,36,Mid,119,2,632.48,1
684,2023-12-16,North,30,Mid,38,7,5535.78,0
685,2023-03-03,North,51,Mid,111,5,2615.20,1
686,2023-10-20,North,21,Mid,706,1,158.32,1
687,2023-05-29,East,39,Mid,317,2,1753.06,1
688,2023-08-05,West,46,High,76,6,3773.93,1
689,2023-06-12,North,49,Mid,248,4,2642.49,1
690,2023-10-13,South,23,High,30,6,3115.52,0
691,2023-12-30,North,18,High,73,10,7077.04,1
692,2023-10-18,North,31,Mid,9,3,1920.17,0
693,2023-12-06,East,23,Low,10,4,3422.77,0
694,2023-12-12,East,41,Low,298,4,1447.12,1
695,2023-02-02,East,61,Mid,314,8,3638.65,1
696,2023-04-03,South,31,Low,548,1,996.56,1
697,2023-09-21,East,39,Mid,208,8,5482.77,1
698,2023-08-04,North,28,Mid,87,7,4147.28,1
699,2023-01-19,North,20,High,85,7,4075.70,1
700,2023-02-04,West,51,Mid,46,6,3819.01,0
701,2023-07-09,West,30,Mid,180,4,1253.49,1
702,2023-08-13,West,43,Mid,314,4,1468.85,1
703,2023-03-03,West,50,Low,0,0,0,0
704,2023-03-04,East,57,Mid,12,8,5589.17,0
705,2023-02-17,West,26,Low,711,1,321.72,1
706,2023-07-26,South,45,Mid,42,13,7082.71,0
707,2023-01-03,North,60,High,72,10,4332.87,1
708,2023-07-28,North,40,Mid,220,3,1303.36,1
709,2023-06-23,North,19,Mid,24,2,1069.83,0
710,2023-06-20,North,30,Mid,216,7,2755.66,1
711,2023-09-05,South,55,Mid,321,5,1495.16,1
712,2023-07-10,East,55,Mid,28,2,1013.73,0
713,2023-09-23,West,32,Mid,28,7,5860.45,0
714,2023-10-06,East,27,Low,86,3,1988.00,1
715,2023-12-02,North,31,Mid,144,5,3216.66,1
716,2023-10-19,East,29,Low,166,4,1824.81,1
717,2023-07-08,South,52,Mid,23,6,3748.66,0
718,2023-06-29,North,57,Mid,134,11,7411.73,1
719,2023-03-28,South,20,Low,180,2,2151.29,1
720,2023-08-07,South,52,Mid,166,3,3670.77,1
721,2023-02-20,South,53,Low,616,1,510.03,1
722,2023-12-06,West,46,Low,72,4,3388.70,1
723,2023-11-05,West,58,Low,430,1,971.42,1
724,2023-02-13,East,19,Low,271,3,1306.71,1
725,2023-10-14,North,50,High,2,11,8400.32,0
726,2023-02-12,West,23,High,218,1,355.86,1
727,2023-09-21,East,60,Mid,320,2,2160.71,1
728,2023-02-02,North,41,Mid,114,6,4314.33,1
729,2023-06-28,East,22,Mid,201,5,3388.00,1
730,2023-08-29,South,53,High,38,9,5324.10,0
731,2023-09-24,South,53,Mid,231,5,2750.31,1
732,2023-06-02,North,39,Low,0,0,0,0
733,2023-12-03,East,32,Mid,293,1,304.42,1
734,2023-10-10,North,18,High,119,8,6628.84,1
735,2023-03-18,North,60,Low,276,5,2750.40,1
736,2023-09-02,North,26,Mid,232,8,4406.25,1
737,2023-09-24,West,57,Low,222,3,958.33,1
738,2023-05-02,South,45,Low,125,4,3048.61,1
739,2023-09-27,South,50,Mid,166,10,5637.81,1
740,2023-11-24,South,50,Low,475,2,724.16,1
741,2023-10-26,West,58,High,9,7,5447.18,0
742,2023-10-06,East,19,Mid,26,3,1947.96,0
743,2023-08-20,West,64,Low,308,2,490.43,1
744,2023-04-09,South,20,Mid,356,3,1567.13,1
745,2023-10-18,North,64,Mid,94,8,4628.83,1
746,2023-05-13,East,30,Mid,308,2,1526.33,1
747,2023-07-14,South,57,Mid,71,6,3124.70,1
748,2023-04-25,West,21,Mid,19,12,6760.88,0
749,2023-04-25,West,39,Mid,162,4,3142.57,1
750,2023-02-27,South,43,Low,349,3,1208.90,1
751,2023-12-17,West,62,Low,59,4,1891.80,0
752,2023-02-23,East,23,Low,487,1,285.52,1
753,2023-02-01,South,19,Mid,18,5,3102.88,0
754,2023-12-08,South,48,Low,26,4,1425.77,0
755,2023-07-22,North,20,Mid,21,6,2979.74,0
756,2023-06-09,West,54,Mid,17,3,1288.94,0
757,2023-09-27,North,19,Mid,8,8,5491.80,0
758,2023-05-20,South,63,Mid,11,3,2190.91,0
759,2023-02-16,East,43,High,40,12,6009.11,0
760,2023-09-24,North,62,High,40,12,5561.75,0
761,2023-03-06,North,23,Low,1,5,2534.75,0
762,2023-07-21,East,30,Mid,267,6,3165.66,1
763,2023-12-13,North,39,Low,254,4,2224.50,1
764,2023-12-08,South,19,Mid,31,4,2331.08,0
765,2023-05-12,South,22,Mid,65,5,1170.99,1
766,2023-10-12,North,33,Low,544,2,689.39,1
767,2023-08-12,North,52,Low,155,1,963.06,1
768,2023-06-24,West,51,Mid,11,3,2058.19,0
769,2023-02-21,West,22,Mid,330,8,3918.74,1
770,2023-05-18,North,20,Mid,43,4,3136.17,0
771,2023-08-26,West,48,Low,109,3,1968.33,1
772,2023-12-27,East,34,Low,656,1,340.94,1
773,2023-01-02,East,55,Mid,26,7,3893.04,0
774,2023-09-19,East,32,Mid,199,4,1615.10,1
775,2023-11-05,East,35,Low,618,1,915.73,1
776,2023-12-14,West,28,Low,110,3,2653.26,1
777,2023-06-04,South,30,High,153,6,2645.21,1
778,2023-02-13,East,51,Mid,150,3,1309.95,1
779,2023-04-09,South,40,Mid,203,6,3750.34,1
780,2023-11-07,North,48,Mid,166,3,1839.92,1
781,2023-11-17,East,21,Mid,111,5,2936.81,1
782,2023-08-21,North,43,Mid,3,4,2728.70,0
783,2023-02-14,South,39,Low,193,2,1393.52,1
784,2023-02-14,North,60,Low,250,1,430.99,1
785,2023-06-24,North,37,High,33,10,4718.42,0
786,2023-08-03,East,22,High,133,4,3414.20,1
787,2023-01-12,East,50,Mid,124,6,3024.30,1
788,2023-09-08,South,25,Low,644,3,2503.93,1
789,2023-07-18,North,60,Low,142,1,669.92,1
790,2023-01-05,South,36,Low,145,3,2332.78,1
791,2023-02-04,South,54,High,292,7,3948.87,1
792,2023-06-15,East,48,Mid,88,8,2476.47,1
793,2023-09-21,East,39,Mid,110,6,2955.71,1
794,2023-10-29,South,45,High,181,5,3350.09,1
795,2023-06-07,South,26,Low,209,7,3447.62,1
796,2023-04-18,West,21,Mid,187,3,2035.49,1
797,2023-12-20,West,54,Low,94,1,487.73,1
798,2023-06-17,South,63,Low,0,3,1382.54,0
799,2023-04-26,South,58,High,3,10,6646.05,0
800,2023-06-11,North,32,High,11,7,3525.44,0
801,2023-01-05,West,34,Low,73,2,851.39,1
802,2023-04-21,South,34,Low,0,0,0,0
803,2023-07-08,South,51,Mid,75,4,3256.14,1
804,2023-12-02,West,47,Low,539,2,350.81,1
805,2023-09-27,East,55,Mid,117,9,5383.62,1
806,2023-10-13,North,62,Mid,127,10,6801.09,1
807,2023-07-18,North,36,Low,265,1,240.86,1
808,2023-02-10,North,49,Low,401,4,3493.97,1
809,2023-05-23,East,41,Low,17,3,1633.26,0
810,2023-12-30,North,62,High,2,7,4932.56,0
811,2023-01-17,West,34,Low,352,4,2834.78,1
812,2023-11-17,West,26,Mid,9,6,2703.06,0
813,2023-09-07,East,35,Low,15,6,3725.44,0
814,2023-04-14,East,47,Mid,27,6,4332.12,0
815,2023-10-11,South,62,Low,6,3,1064.70,0
816,2023-11-02,North,56,Low,475,2,1737.84,1
817,2023-01-16,East,18,Mid,81,3,817.81,1
818,2023-02-08,North,41,Mid,63,6,4470.22,1
819,2023-08-31,North,25,Low,86,2,2301.59,1
820,2023-12-31,South,35,Low,18,5,1742.76,0
821,2023-01-09,North,62,High,137,11,7045.08,1
822,2023-08-31,South,64,Low,394,1,1057.28,1
823,2023-02-19,East,25,Low,204,2,997.79,1
824,2023-08-26,West,24,Mid,34,6,3177.34,0
825,2023-08-16,East,50,Low,511,1,172.38,1
826,2023-02-03,West,37,Mid,145,7,3407.53,1
827,2023-09-06,South,38,Mid,106,5,4604.65,1
828,2023-11-24,West,59,Mid,382,3,1765.17,1
829,2023-11-12,East,61,Mid,529,1,261.22,1
830,2023-01-11,North,60,Mid,409,3,2220.98,1
831,2023-03-31,West,54,Mid,87,5,3599.87,1
832,2023-03-29,South,64,Low,105,6,2722.34,1
833,2023-06-15,North,51,Low,112,4,2300.83,1
834,2023-02-22,North,59,Mid,235,3,3085.54,1
835,2023-11-08,South,43,Low,672,1,216.00,1
836,2023-10-11,South,20,Low,108,2,941.60,1
837,2023-10-23,East,56,Low,95,1,573.40,1
838,2023-03-14,West,61,Mid,150,6,3351.76,1
839,2023-01-06,South,32,Low,398,3,2351.64,1
840,2023-11-29,East,38,Mid,15,5,2891.78,0
841,2023-04-16,South,44,Mid,443,5,4402.86,1
842,2023-08-28,West,48,Mid,231,4,3457.66,1
843,2023-11-28,North,49,Low,356,1,299.76,1
844,2023-01-14,North,36,Mid,15,6,2759.72,0
845,2023-01-02,East,58,Low,178,2,1355.96,1
846,2023-01-02,East,56,High,166,5,3187.73,1
847,2023-02-27,West,62,Mid,214,8,4326.81,1
848,2023-01-19,East,45,Low,39,4,2610.22,0
849,2023-10-27,West,21,Mid,64,7,4866.97,1
850,2023-08-10,South,57,Mid,53,7,4681.52,0
851,2023-12-24,North,21,Mid,0,0,0,0
852,2023-10-20,North,27,Mid,55,7,4319.55,0
853,2023-12-18,North,31,Mid,76,10,5759.15,1
854,2023-03-29,South,26,Mid,215,7,3155.98,1
855,2023-04-16,South,52,High,18,10,6828.68,0
856,2023-11-07,South,38,Low,174,3,2620.89,1
857,2023-03-31,East,28,Mid,77,6,3570.89,1
858,2023-01-21,South,18,Mid,19,5,4079.43,0
859,2023-09-02,East,28,Mid,233,6,2457.76,1
860,2023-10-20,East,50,Mid,68,6,4352.53,1
861,2023-12-20,South,55,Low,514,1,1099.28,1
862,2023-12-05,South,31,Mid,29,8,5643.62,0
863,2023-02-13,East,21,Low,36,3,1458.21,0
864,2023-10-09,East,44,Low,470,3,1548.25,1
865,2023-11-05,South,54,Mid,68,9,4130.13,1
866,2023-09-12,South,21,Low,0,0,0,0
867,2023-10-27,East,55,Low,8,3,1097.12,0
868,2023-11-02,East,26,Low,125,4,4529.69,1
869,2023-06-12,North,30,Mid,1,6,3948.57,0
870,2023-01-15,South,47,High,66,8,5122.61,1
871,2023-06-16,West,20,Mid,114,6,3177.55,1
872,2023-03-15,North,32,Low,0,0,0,0
873,2023-02-11,West,24,Mid,118,6,4978.81,1
874,2023-02-15,North,28,Low,566,2,1586.37,1
875,2023-09-12,East,54,High,12,13,6429.97,0
876,2023-07-04,South,28,Mid,72,5,3941.39,1
877,2023-07-17,North,20,Low,304,5,3506.90,1
878,2023-09-29,West,28,Mid,81,3,2036.08,1
879,2023-07-20,South,22,Low,199,1,257.61,1
880,2023-08-18,West,47,Mid,75,8,3427.70,1
881,2023-02-01,South,63,Low,263,2,1544.85,1
882,2023-11-07,West,25,High,262,5,3400.44,1
883,2023-06-13,West,52,Mid,238,4,1835.66,1
884,2023-02-26,East,35,High,52,6,4742.33,0
885,2023-10-24,North,21,High,127,6,2952.70,1
886,2023-09-26,East,50,Low,38,1,345.45,0
887,2023-01-20,East,27,Mid,222,6,6088.77,1
888,2023-03-12,West,42,Mid,175,3,1848.69,1
889,2023-01-06,South,41,Low,200,4,2174.93,1
890,2023-04-09,South,46,Low,427,2,941.10,1
891,2023-02-06,North,24,Low,146,2,860.26,1
892,2023-09-17,East,29,Low,29,3,2398.82,0
893,2023-07-10,West,52,High,175,2,1460.84,1
894,2023-12-24,North,61,Mid,12,7,3921.36,0
895,2023-10-01,East,18,Mid,0,0,0,0
896,2023-08-12,West,37,High,46,6,3140.50,0
897,2023-07-05,North,59,Low,23,6,4572.83,0
898,2023-01-20,North,31,Mid,139,1,94.72,1
899,2023-01-26,East,39,Low,11,2,540.88,0
900,2023-08-13,East,60,Low,74,2,639.56,1
901,2023-01-02,North,63,Low,470,2,1596.84,1
902,2023-01-16,West,48,Low,310,4,2123.73,1
903,2023-03-21,East,50,Mid,17,8,2923.41,0
904,2023-11-19,West,46,Mid,69,9,4734.06,1
905,2023-06-17,West,31,Low,0,0,0,0
906,2023-09-16,West,59,Low,706,1,737.19,1
907,2023-05-31,East,19,Mid,315,3,2158.85,1
908,2023-03-05,South,20,Low,214,5,2941.59,1
909,2023-05-16,East,46,Mid,21,8,2900.72,0
910,2023-02-03,North,57,High,106,2,342.20,1
911,2023-10-09,East,56,Mid,243,7,4745.13,1
912,2023-03-08,North,49,Mid,22,4,3429.54,0
913,2023-05-18,East,35,Mid,17,9,7277.36,0
914,2023-12-24,North,34,Mid,529,3,3013.71,1
915,2023-08-05,South,38,High,321,7,5696.93,1
916,2023-06-17,North,30,High,122,7,3695.03,1
917,2023-07-18,East,37,Mid,162,6,3416.61,1
918,2023-10-14,West,22,Mid,79,3,1204.81,1
919,2023-04-03,North,33,Mid,278,3,1356.24,1
920,2023-08-21,West,62,Low,0,0,0,0
921,2023-11-15,West,51,Mid,38,6,4156.80,0
922,2023-07-28,South,24,Mid,238,5,2754.78,1
923,2023-06-12,East,31,Mid,83,7,2667.62,1
924,2023-02-22,South,30,Low,679,1,145.76,1
925,2023-04-01,North,31,Low,421,2,762.00,1
926,2023-12-12,East,50,Low,231,1,223.83,1
927,2023-07-17,North,60,Mid,133,3,385.54,1
928,2023-04-20,West,51,High,19,13,6140.30,0
929,2023-06-02,West,40,High,117,11,6281.26,1
930,2023-07-30,West,25,Low,63,2,1924.70,1
931,2023-07-16,East,24,Low,492,1,1000.05,1
932,2023-09-13,East,56,Mid,0,0,0,0
933,2023-04-04,West,49,Mid,381,4,1177.90,1
934,2023-08-25,North,41,Mid,77,3,2660.44,1
935,2023-06-11,North,45,Low,34,2,1759.06,0
936,2023-12-10,East,57,Low,461,2,1428.11,1
937,2023-02-27,South,56,Mid,1,4,1666.22,0
938,2023-02-24,South,22,Mid,28,7,2953.19,0
939,2023-06-18,North,36,Low,0,0,0,0
940,2023-07-05,East,20,High,4,8,4205.93,0
941,2023-09-10,South,36,Mid,87,5,3003.48,1
942,2023-05-28,North,47,High,95,7,4391.94,1
943,2023-11-30,North,27,Mid,42,5,3081.09,0
944,2023-06-23,South,25,Mid,230,5,3826.93,1
945,2023-02-17,West,41,High,98,7,4093.63,1
946,2023-02-13,South,42,High,67,7,5009.66,1
947,2023-12-22,East,51,High,0,11,6896.84,0
948,2023-02-18,West,18,Mid,378,6,4129.19,1
949,2023-12-12,South,29,Mid,5,3,1971.33,0
950,2023-04-12,West,54,Low,96,3,3448.34,1
951,2023-02-04,East,50,Low,44,6,2753.12,0
952,2023-04-22,East,60,High,104,5,2374.18,1
953,2023-08-13,North,56,Low,0,0,0,0
954,2023-06-06,North,57,Mid,89,3,1778.91,1
955,2023-10-14,West,42,High,95,8,4789.34,1
956,2023-08-12,West,63,High,293,5,2317.06,1
957,2023-05-27,West,37,High,52,6,4711.15,0
958,2023-08-20,West,60,Mid,53,5,2443.43,0
959,2023-12-21,North,36,Mid,140,4,2313.64,1
960,2023-05-31,West,38,High,109,11,7525.33,1
961,2023-02-26,South,50,Low,3,2,1536.98,0
962,2023-05-30,West,36,Low,167,3,1037.47,1
963,2023-11-03,North,24,High,17,6,4252.50,0
964,2023-03-21,South,60,Mid,301,4,2832.69,1
965,2023-12-13,West,39,Mid,116,3,2783.15,1
966,2023-08-03,West,61,Low,28,1,123.57,0
967,2023-08-08,East,36,Mid,87,6,3864.43,1
968,2023-04-26,South,63,High,77,7,2491.10,1
969,2023-12-02,South,46,Mid,106,5,2031.02,1
970,2023-01-14,West,54,Mid,139,6,3833.39,1
971,2023-04-20,South,53,Mid,41,6,2534.28,0
972,2023-06-02,South,27,High,120,11,5717.73,1
973,2023-06-24,East,56,High,1,11,7492.51,0
974,2023-06-23,South,62,Mid,45,5,2855.83,0
975,2023-02-23,East,49,Mid,58,7,3473.13,0
976,2023-03-24,South,62,Low,30,4,3217.00,0
977,2023-02-04,West,57,Mid,76,11,7027.86,1
978,2023-07-28,West,49,Low,167,1,796.59,1
979,2023-05-09,West,40,Mid,64,7,3498.16,1
980,2023-07-26,East,58,Mid,126,6,3144.92,1
981,2023-08-04,South,26,Low,699,1,366.38,1
982,2023-09-14,East,44,Low,0,0,0,0
983,2023-07-19,West,56,Low,380,2,1302.14,1
984,2023-08-25,East,62,Low,367,3,2053.55,1
985,2023-08-03,East,30,Mid,0,0,0,0
986,2023-08-27,East,22,Low,79,5,2379.31,1
987,2023-08-14,East,33,Low,329,3,2569.01,1
988,2023-04-26,East,58,High,7,9,6843.38,0
989,2023-03-31,North,42,Low,308,3,868.06,1
990,2023-10-15,South,20,High,31,10,6039.80,0
991,2023-05-06,East,23,Mid,15,8,5482.16,0
992,2023-07-20,North,33,Mid,43,4,1892.92,0
993,2023-03-13,West,34,Mid,21,5,1398.69,0
994,2023-06-07,East,24,Low,0,0,0,0
995,2023-07-13,North,41,Mid,208,4,2842.36,1
996,2023-08-17,West,40,Mid,79,4,2438.91,1
997,2023-07-12,East,27,Low,91,5,2323.40,1
998,2023-05-12,West,28,Mid,4,4,1204.30,0
999,2023-12-18,South,49,Mid,75,10,5360.51,1
1000,2023-07-07,West,62,High,69,11,7904.03,1
1001,2023-10-23,South,64,Mid,227,5,3212.98,1
1002,2023-09-26,East,44,Low,0,0,0,0
1003,2023-07-23,North,19,High,113,4,1873.18,1
1004,2023-11-20,East,60,High,61,8,4814.32,1
1005,2023-02-16,East,62,Mid,448,2,840.95,1
1006,2023-12-03,East,31,Low,38,1,886.42,0
1007,2023-11-07,South,36,Mid,13,5,3654.77,0
1008,2023-07-03,West,19,Mid,114,5,3982.44,1
1009,2023-09-25,East,55,Low,140,5,2909.65,1
1010,2023-07-09,South,54,High,99,6,5082.10,1
1011,2023-04-09,West,18,Mid,24,8,5333.04,0
1012,2023-10-19,East,51,High,125,5,3030.97,1
1013,2023-03-31,West,37,Mid,274,7,4157.79,1
1014,2023-04-25,West,43,Low,87,3,825.07,1
1015,2023-07-09,West,28,High,2,11,5470.61,0
1016,2023-11-02,West,56,Mid,151,4,2756.75,1
1017,2023-05-21,East,37,Mid,15,11,6128.13,0
1018,2023-06-30,North,57,Mid,62,8,4905.07,1
1019,2023-01-16,East,24,Low,3,1,231.94,0
1020,2023-02-12,West,45,Mid,59,6,4302.58,0
1021,2023-01-21,East,32,Mid,83,6,3671.51,1
1022,2023-01-27,West,63,High,39,7,4548.64,0
1023,2023-11-14,North,44,High,187,8,4608.20,1
1024,2023-11-04,South,51,Mid,531,3,3043.72,1
1025,2023-10-27,East,22,Low,0,0,0,0
1026,2023-01-21,South,49,Mid,265,4,2497.33,1
1027,2023-01-29,North,22,Low,310,2,798.80,1
1028,2023-04-13,North,34,Mid,195,6,1524.31,1
1029,2023-07-26,West,28,Mid,189,7,2945.48,1
1030,2023-05-02,South,18,High,173,9,4428.55,1
