customer_id,signup_date,region,age,income_band
3286,2023-06-20,East,28,Mid
3287,2023-02-17,West,20,High
3288,2023-03-15,West,49,High
3289,2023-03-05,West,43,Mid
3290,2023-03-09,South,20,High
3291,2023-05-28,West,64,Mid
3292,2023-06-19,East,51,Mid
3293,2023-03-28,North,39,Mid
3294,2023-04-16,North,29,Low
3295,2023-03-12,West,30,Low
3296,2023-10-18,East,39,Low
3297,2023-03-19,East,20,Mid
3298,2023-11-28,West,35,Low
3299,2023-07-16,East,28,Mid
3300,2023-10-20,South,23,Mid
3301,2023-08-21,South,23,Mid
3302,2023-04-08,East,34,High
3303,2023-08-08,West,35,High
3304,2023-04-11,East,34,High
3305,2023-02-13,East,50,Mid
3306,2023-04-03,East,42,Low
3307,2023-04-11,East,27,High
3308,2023-02-19,West,63,Low
3309,2023-01-09,North,52,Low
3310,2023-12-11,West,40,Low
3311,2023-07-07,East,20,Mid
3312,2023-05-27,North,60,Mid
3313,2023-12-06,East,52,Low
3314,2023-03-24,East,39,Mid
3315,2023-05-28,East,25,Low
3316,2023-11-06,West,23,Low
3317,2023-08-19,South,31,Low
3318,2023-05-26,North,28,Low
3319,2023-04-04,South,27,Mid
3320,2023-01-13,South,37,Low
3321,2023-02-01,East,20,Low
3322,2023-03-01,West,33,Low
3323,2023-10-15,East,58,Mid
3324,2023-08-22,North,58,High
3325,2023-06-08,South,18,Mid
3326,2023-10-13,North,49,Mid
3327,2023-02-28,East,64,High
3328,2023-03-18,North,45,Low
3329,2023-05-24,East,36,Low
3330,2023-12-01,West,41,Mid
3331,2023-08-13,East,28,Low
3332,2023-11-07,South,36,Mid
3333,2023-04-01,South,62,Mid
3334,2023-11-06,East,46,Low
3335,2023-01-27,East,38,Mid
3336,2023-03-25,North,23,Low
3337,2023-07-10,West,60,Low
3338,2023-01-19,East,25,High
3339,2023-11-10,South,51,Mid
3340,2023-11-13,North,32,Low
3341,2023-07-17,South,31,Low
3342,2023-04-22,South,26,Low
3343,2023-02-06,South,35,Low
3344,2023-08-14,East,49,Low
3345,2023-07-16,South,37,Low
3346,2023-10-05,West,19,Mid
3347,2023-08-08,West,30,Mid
3348,2023-02-16,North,25,Mid
3349,2023-02-14,North,36,Mid
3350,2023-10-13,West,60,Mid
3351,2023-02-28,West,63,Mid
3352,2023-12-09,West,64,High
3353,2023-02-08,North,23,Mid
3354,2023-09-23,South,40,Mid
3355,2023-12-22,North,20,Mid
3356,2023-06-11,West,41,Mid
3357,2023-01-21,East,45,Low
3358,2023-11-16,East,54,Low
3359,2023-03-10,East,33,Mid
3360,2023-07-12,South,19,Low
3361,2023-12-26,East,39,Low
3362,2023-09-29,North,38,Low
3363,2023-01-17,East,47,Low
3364,2023-10-27,East,22,High
3365,2023-02-28,East,46,Low
3366,2023-10-01,South,36,Low
3367,2023-08-15,West,52,Mid
3368,2023-04-16,East,64,Low
3369,2023-06-04,North,28,Mid
3370,2023-02-13,North,53,Mid
3371,2023-12-27,East,24,Low
3372,2023-03-28,South,64,Mid
3373,2023-04-23,North,40,Low
3374,2023-07-03,North,53,Mid
3375,2023-09-03,North,54,High
3376,2023-07-04,South,46,High
3377,2023-07-04,East,36,Low
3378,2023-08-01,North,53,Mid
3379,2023-11-10,East,40,Mid
3380,2023-05-25,South,48,High
3381,2023-10-31,South,46,Low
3382,2023-10-15,North,39,Mid
3383,2023-12-17,West,23,Low
3384,2023-11-30,West,31,Low
3385,2023-10-19,South,62,Mid
3386,2023-04-01,North,42,Mid
3387,2023-10-10,South,47,Low
3388,2023-09-26,North,30,Mid
3389,2023-04-16,West,51,Mid
3390,2023-09-05,North,40,High
3391,2023-04-03,West,28,Mid
3392,2023-07-10,East,24,High
3393,2023-10-18,East,36,Mid
3394,2023-03-10,West,44,Low
3395,2023-05-03,North,31,Low
3396,2023-10-18,West,29,High
3397,2023-06-15,North,30,Low
3398,2023-12-17,West,31,Low
3399,2023-01-03,East,52,Mid
3400,2023-09-21,North,41,Low
3401,2023-10-25,West,40,Low
3402,2023-12-02,North,25,Mid
3403,2023-02-27,North,43,Low
3404,2023-12-26,West,63,Mid
3405,2023-05-24,South,53,Low
3406,2023-05-09,West,39,Mid
3407,2023-05-10,East,32,Low
3408,2023-08-21,East,34,Mid
3409,2023-08-29,South,19,Low
3410,2023-06-22,North,19,Low
3411,2023-01-26,West,54,Mid
3412,2023-12-27,North,57,Low
3413,2023-03-23,East,63,Mid
3414,2023-02-04,South,47,Low
3415,2023-08-07,South,61,Low
3416,2023-05-31,East,37,Low
3417,2023-08-13,West,29,High
3418,2023-11-16,West,29,Low
3419,2023-02-05,West,29,Low
3420,2023-04-14,South,53,Mid
3421,2023-07-08,South,18,Low
3422,2023-10-15,North,62,Mid
3423,2023-08-08,East,54,High
3424,2023-05-20,South,35,Mid
3425,2023-08-11,East,50,Mid
3426,2023-12-24,North,24,Low
3427,2023-06-25,West,38,High
3428,2023-11-19,West,23,Mid
3429,2023-10-12,West,23,Low
3430,2023-04-20,North,18,High
3431,2023-04-02,West,55,High
3432,2023-10-09,North,52,Mid
3433,2023-03-17,South,59,Low
3434,2023-05-03,North,64,Mid
3435,2023-03-27,South,63,Mid
3436,2023-08-10,East,64,Mid
3437,2023-04-18,North,18,Low
3438,2023-08-29,South,54,Low
3439,2023-12-08,East,51,Low
3440,2023-10-30,West,25,Low
3441,2023-12-13,East,24,Mid
3442,2023-01-09,East,63,Low
3443,2023-06-16,North,59,Low
3444,2023-03-22,West,33,Mid
3445,2023-12-02,North,21,Mid
3446,2023-09-17,South,33,Low
3447,2023-04-27,North,18,High
3448,2023-07-25,East,50,Low
3449,2023-08-09,South,35,High
3450,2023-06-30,East,20,Low
3451,2023-06-23,South,64,Mid
3452,2023-01-21,South,56,Mid
3453,2023-06-15,South,60,Low
3454,2023-05-08,North,64,Mid
3455,2023-10-26,South,18,Low
3456,2023-11-12,East,54,Mid
3457,2023-10-01,East,55,Low
3458,2023-01-12,North,54,Mid
3459,2023-11-04,East,30,Mid
3460,2023-05-25,South,36,Mid
3461,2023-06-01,North,61,Low
3462,2023-12-11,North,21,Mid
3463,2023-11-13,South,48,Mid
3464,2023-01-19,South,55,Low
3465,2023-05-12,East,55,Mid
3466,2023-10-01,North,46,Low
3467,2023-07-16,West,54,Low
3468,2023-04-05,South,60,Mid
3469,2023-07-11,East,53,Low
3470,2023-11-13,West,23,Low
3471,2023-03-23,South,29,Mid
3472,2023-09-30,North,32,Mid
3473,2023-09-26,East,34,Low
3474,2023-11-20,West,34,Low
3475,2023-04-19,West,28,Mid
3476,2023-03-20,North,50,Mid
3477,2023-07-19,West,23,Mid
3478,2023-07-13,South,55,Mid
3479,2023-05-30,North,48,Mid
3480,2023-10-12,East,63,High
3481,2023-10-19,East,18,Low
3482,2023-03-31,East,31,Low
3483,2023-10-18,West,60,Low
3484,2023-03-26,South,41,Low
3485,2023-05-29,East,44,Low
3486,2023-01-10,South,19,High
3487,2023-05-05,North,53,Low
3488,2023-12-16,South,29,Low
3489,2023-06-11,West,63,Mid
3490,2023-09-17,South,35,High
3491,2023-02-09,North,26,Low
3492,2023-08-20,East,45,Mid
3493,2023-05-16,West,40,Mid
3494,2023-09-29,West,40,Mid
3495,2023-12-05,East,62,Mid
3496,2023-07-14,South,35,Mid
3497,2023-02-07,East,36,Low
3498,2023-06-23,West,47,Mid
3499,2023-02-14,West,26,Low
3500,2023-06-14,West,56,Mid
3501,2023-01-23,South,28,Mid
3502,2023-08-22,North,29,Low
3503,2023-04-24,East,18,Mid
3504,2023-03-15,North,34,Low
3505,2023-01-07,North,45,Low
3506,2023-11-21,South,51,Mid
3507,2023-11-02,East,60,Low
3508,2023-10-24,West,54,Mid
3509,2023-01-22,West,33,Low
3510,2023-05-08,West,56,Mid
3511,2023-12-21,West,27,Low
3512,2023-07-31,East,27,Low
3513,2023-02-16,North,34,Mid
3514,2023-02-21,East,43,Mid
3515,2023-04-07,North,27,Low
3516,2023-12-21,North,60,High
3517,2023-03-03,North,30,Low
3518,2023-11-26,West,36,Low
3519,2023-09-05,East,46,Mid
3520,2023-12-03,West,38,Mid
3521,2023-10-29,West,36,Mid
3522,2023-05-02,West,64,Mid
3523,2023-10-30,North,38,Mid
3524,2023-03-03,West,23,Low
3525,2023-04-17,West,52,Low
3526,2023-03-19,West,51,Low
3527,2023-02-18,North,28,Mid
3528,2023-02-02,North,57,Low
3529,2023-03-10,West,36,Mid
3530,2023-02-13,North,25,Mid
3531,2023-05-19,South,26,Mid
3532,2023-01-27,South,51,Low
3533,2023-01-23,North,28,Low
3534,2023-12-28,North,40,High
3535,2023-02-02,West,52,Mid
3536,2023-01-28,West,58,Mid
3537,2023-01-11,West,41,Mid
3538,2023-02-18,South,60,High
3539,2023-07-12,North,32,Low
3540,2023-10-29,South,59,High
3541,2023-09-26,South,29,Low
3542,2023-07-31,North,21,High
3543,2023-02-01,West,52,Low
3544,2023-10-10,West,53,Low
3545,2023-01-14,East,61,Low
3546,2023-08-19,South,61,Mid
3547,2023-05-30,South,22,High
3548,2023-11-18,North,47,Low
3549,2023-04-23,South,51,Low
3550,2023-08-22,East,46,Low
3551,2023-06-10,South,18,Low
3552,2023-07-10,East,20,Mid
3553,2023-12-09,West,49,Low
3554,2023-09-18,North,58,High
3555,2023-06-01,North,26,High
3556,2023-06-13,North,20,Low
3557,2023-09-15,North,36,Mid
3558,2023-05-07,East,32,High
3559,2023-03-03,West,64,High
3560,2023-06-20,West,61,Mid
3561,2023-01-25,East,44,Low
3562,2023-03-03,South,62,Low
3563,2023-06-03,North,28,Mid
3564,2023-10-18,South,64,Low
3565,2023-10-13,South,39,Mid
3566,2023-04-06,West,40,Mid
3567,2023-06-04,South,20,Mid
3568,2023-02-26,North,26,Low
3569,2023-10-03,South,27,Low
3570,2023-03-31,North,40,High
3571,2023-10-19,West,26,Low
3572,2023-11-04,North,22,Low
3573,2023-09-09,North,46,High
3574,2023-05-01,North,59,Mid
3575,2023-12-14,West,21,Mid
3576,2023-09-08,East,44,Mid
3577,2023-08-24,East,63,Mid
3578,2023-11-09,South,37,High
3579,2023-11-18,North,26,High
3580,2023-01-29,West,21,Low
3581,2023-11-18,North,62,Low
3582,2023-10-07,North,37,Low
3583,2023-03-17,East,22,Mid
3584,2023-04-23,North,58,Mid
3585,2023-10-02,North,55,Mid
3586,2023-03-21,West,51,High
3587,2023-06-15,South,21,Mid
3588,2023-09-09,North,21,Mid
3589,2023-08-26,South,28,Mid
3590,2023-11-29,East,25,Mid
3591,2023-02-10,North,42,Low
3592,2023-04-18,North,36,Mid
3593,2023-12-26,East,53,Mid
3594,2023-07-27,East,22,Low
3595,2023-04-01,West,52,Mid
3596,2023-04-16,South,61,Mid
3597,2023-05-04,North,24,Low
3598,2023-07-22,East,48,Mid
3599,2023-04-14,East,41,Low
3600,2023-08-15,North,22,Mid
3601,2023-06-12,East,31,Mid
3602,2023-08-11,North,55,Low
3603,2023-02-26,West,58,Mid
3604,2023-08-16,West,35,Low
3605,2023-12-04,South,23,Low
3606,2023-02-19,West,29,Mid
3607,2023-04-30,West,57,Low
3608,2023-09-11,North,44,High
3609,2023-08-14,South,38,Low
3610,2023-09-04,East,18,Low
3611,2023-07-24,North,54,High
3612,2023-09-07,South,39,Mid
3613,2023-08-11,South,43,Mid
3614,2023-01-28,West,57,Mid
3615,2023-10-02,South,44,High
3616,2023-06-13,West,61,Low
3617,2023-01-19,South,44,Low
3618,2023-05-30,North,34,High
3619,2023-06-08,West,61,Low
3620,2023-02-01,North,48,Mid
3621,2023-12-30,North,53,Mid
3622,2023-03-23,South,28,Mid
3623,2023-05-01,East,49,Mid
3624,2023-06-10,South,44,High
3625,2023-10-31,North,22,Low
3626,2023-09-29,South,29,Mid
3627,2023-10-09,North,60,Mid
3628,2023-03-28,North,44,Low
3629,2023-11-05,East,54,High
3630,2023-10-30,North,26,Mid
3631,2023-06-19,South,28,Low
3632,2023-07-19,East,62,High
3633,2023-01-14,East,37,High
3634,2023-10-05,South,59,Low
3635,2023-12-17,South,55,Mid
3636,2023-06-22,North,33,Low
3637,2023-07-17,West,62,Low
3638,2023-07-02,North,54,Low
3639,2023-01-31,North,24,High
3640,2023-08-15,South,22,Low
3641,2023-09-21,North,23,Low
3642,2023-12-05,North,52,Mid
3643,2023-12-06,North,24,Mid
3644,2023-06-29,East,31,Low
3645,2023-12-17,East,38,Low
3646,2023-07-12,East,24,Mid
3647,2023-08-23,West,33,Mid
3648,2023-08-08,South,49,Mid
3649,2023-12-31,West,63,Low
3650,2023-09-27,East,40,Mid
3651,2023-02-13,West,53,Mid
3652,2023-01-27,East,42,Low
3653,2023-05-30,South,39,Low
3654,2023-07-08,South,42,Low
3655,2023-09-02,South,63,Low
3656,2023-06-25,North,20,Low
3657,2023-07-07,South,42,High
3658,2023-12-03,North,20,Mid
3659,2023-05-03,North,59,Mid
3660,2023-06-30,West,46,Low
3661,2023-07-23,East,20,Mid
3662,2023-06-20,East,47,Mid
3663,2023-12-20,South,38,High
3664,2023-12-18,East,20,Mid
3665,2023-07-07,West,63,Mid
3666,2023-06-14,East,35,Low
3667,2023-08-03,East,19,Mid
3668,2023-03-08,South,46,High
3669,2023-06-05,South,35,Mid
3670,2023-03-21,East,48,Mid
3671,2023-02-22,West,25,High
3672,2023-02-04,South,56,High
3673,2023-08-03,South,37,Low
3674,2023-01-01,South,37,Low
3675,2023-08-24,South,55,Mid
3676,2023-06-07,West,43,High
3677,2023-05-14,East,18,Mid
3678,2023-10-08,South,45,Low
3679,2023-07-16,South,48,Mid
3680,2023-09-25,South,32,Low
3681,2023-09-16,North,26,Low
3682,2023-01-12,East,20,Low
3683,2023-03-20,West,57,Low
3684,2023-07-28,East,18,Mid
3685,2023-12-23,North,45,Low
3686,2023-02-26,East,57,Low
3687,2023-02-08,East,34,Mid
3688,2023-12-10,South,27,Low
3689,2023-12-19,East,51,Low
3690,2023-03-03,East,47,Low
3691,2023-05-27,West,18,Low
3692,2023-08-17,North,45,Mid
3693,2023-03-13,North,18,Low
3694,2023-04-30,South,36,Low
3695,2023-05-25,North,32,Low
3696,2023-08-23,South,57,Low
3697,2023-04-23,West,63,Low
3698,2023-05-31,North,50,Low
3699,2023-04-16,South,52,Low
3700,2023-10-05,West,19,Low
3701,2023-02-25,East,21,High
3702,2023-03-26,South,54,Low
3703,2023-04-02,East,38,Low
3704,2023-11-27,North,41,Mid
3705,2023-12-11,North,50,Low
3706,2023-07-02,East,34,Mid
3707,2023-02-27,South,50,Low
3708,2023-10-03,South,52,Mid
3709,2023-06-29,North,29,High
3710,2023-11-07,West,50,Low
3711,2023-05-12,North,25,Low
3712,2023-12-31,East,32,Mid
3713,2023-10-22,South,54,High
3714,2023-03-23,East,64,Low
3715,2023-09-22,North,21,Mid
3716,2023-04-15,North,48,Low
3717,2023-05-08,East,44,Mid
3718,2023-04-02,East,46,Low
3719,2023-09-07,North,54,Mid
3720,2023-04-06,South,21,Low
3721,2023-08-22,South,52,Mid
3722,2023-08-01,North,31,Low
3723,2023-10-02,East,25,Mid
3724,2023-12-29,North,39,Mid
3725,2023-01-04,East,19,Mid
3726,2023-12-28,North,47,High
3727,2023-02-09,South,44,Mid
3728,2023-07-12,South,42,Mid
3729,2023-05-05,South,19,Low
3730,2023-08-22,South,53,High
3731,2023-09-21,West,19,Mid
3732,2023-11-10,South,30,Mid
3733,2023-05-27,West,36,Mid
3734,2023-12-07,North,51,Mid
3735,2023-04-28,South,37,Mid
3736,2023-03-16,North,56,Mid
3737,2023-05-19,South,61,Mid
3738,2023-07-12,East,53,Low
3739,2023-09-01,West,19,High
3740,2023-10-31,East,54,Mid
3741,2023-03-24,East,27,Mid
3742,2023-04-21,North,59,Mid
3743,2023-12-09,North,63,Mid
3744,2023-06-10,West,21,Mid
3745,2023-03-30,North,22,Mid
3746,2023-12-26,North,50,High
3747,2023-06-13,West,24,High
3748,2023-12-26,West,63,Mid
3749,2023-12-02,East,43,Low
3750,2023-11-27,South,44,Mid
3751,2023-08-01,West,58,Mid
3752,2023-10-19,North,28,Mid
3753,2023-12-17,South,44,High
3754,2023-04-09,South,64,Low
3755,2023-01-14,West,19,Low
3756,2023-04-28,West,26,High
3757,2023-08-21,East,24,High
3758,2023-07-19,North,33,Mid
3759,2023-01-30,South,24,Low
3760,2023-07-24,North,26,Mid
3761,2023-03-05,West,58,Mid
3762,2023-07-04,North,39,Mid
3763,2023-07-30,North,34,Low
3764,2023-08-21,East,37,Low
3765,2023-05-31,South,63,Mid
3766,2023-05-30,West,41,Mid
3767,2023-09-05,North,40,Mid
3768,2023-10-01,West,61,Low
3769,2023-10-22,North,19,Low
3770,2023-05-02,North,40,Low
3771,2023-06-04,South,53,High
3772,2023-05-01,North,42,Low
3773,2023-07-12,East,58,Mid
3774,2023-02-16,North,59,Mid
3775,2023-06-06,North,33,High
3776,2023-03-10,East,56,Low
3777,2023-07-14,North,29,Mid
3778,2023-11-07,East,29,Mid
3779,2023-12-26,East,63,Low
3780,2023-06-12,North,18,Mid
3781,2023-01-21,West,34,Low
3782,2023-03-25,South,47,High
3783,2023-02-08,South,37,Mid
3784,2023-10-05,North,57,Low
3785,2023-12-26,West,29,Mid
3786,2023-07-22,East,43,Mid
3787,2023-03-06,East,23,Mid
3788,2023-01-08,West,27,Low
3789,2023-12-23,South,26,Low
3790,2023-04-26,West,52,Mid
3791,2023-02-10,East,27,Mid
3792,2023-03-06,West,49,High
3793,2023-04-04,West,34,Low
3794,2023-08-28,West,44,Mid
3795,2023-11-22,North,59,Low
3796,2023-04-11,West,58,Mid
3797,2023-09-08,West,18,Low
3798,2023-01-24,East,54,Low
3799,2023-01-04,South,62,Low
3800,2023-01-21,West,49,Mid
3801,2023-12-03,North,26,Low
3802,2023-08-01,South,49,Mid
3803,2023-10-21,East,47,Low
3804,2023-01-08,North,49,Mid
3805,2023-01-09,East,38,Mid
3806,2023-11-06,North,42,Low
3807,2023-02-07,East,48,Low
3808,2023-02-26,West,39,Low
3809,2023-07-09,South,54,Mid
3810,2023-08-10,East,51,High
3811,2023-03-25,North,32,Low
3812,2023-06-12,West,46,Mid
3813,2023-09-04,West,53,Mid
3814,2023-06-11,North,41,Mid
3815,2023-05-20,East,51,Mid
3816,2023-01-27,East,23,High
3817,2023-06-14,East,36,Mid
3818,2023-10-21,East,50,Mid
3819,2023-08-17,South,60,Low
3820,2023-11-22,East,48,Mid
3821,2023-02-16,North,49,High
3822,2023-01-05,South,34,High
3823,2023-07-20,West,50,Low
3824,2023-03-07,North,34,Mid
3825,2023-08-05,East,20,Low
3826,2023-11-26,North,29,Mid
3827,2023-05-04,West,46,Low
3828,2023-07-20,East,63,Mid
3829,2023-09-06,South,41,Mid
3830,2023-02-24,North,58,Low
3831,2023-11-24,South,54,Low
3832,2023-03-16,West,44,Low
3833,2023-10-23,East,55,Mid
3834,2023-08-29,South,36,Mid
3835,2023-02-21,East,38,Mid
3836,2023-09-22,South,52,Mid
3837,2023-03-13,South,48,Mid
3838,2023-08-07,South,42,Low
3839,2023-12-17,North,38,Mid
3840,2023-12-14,East,63,Mid
3841,2023-11-15,West,21,Low
3842,2023-06-30,West,20,Mid
3843,2023-07-24,West,40,Mid
3844,2023-04-20,South,19,Mid
3845,2023-12-03,South,34,Mid
3846,2023-06-24,East,44,Low
3847,2023-10-09,West,37,Mid
3848,2023-05-12,East,27,Low
3849,2023-09-28,South,31,High
3850,2023-03-23,East,46,Low
3851,2023-09-25,West,62,Mid
3852,2023-01-17,West,54,Mid
3853,2023-02-08,West,43,Low
3854,2023-05-09,South,24,Low
3855,2023-06-25,South,29,Low
3856,2023-09-17,South,38,Mid
3857,2023-05-12,South,29,High
3858,2023-01-07,West,50,Low
3859,2023-04-29,East,35,Mid
3860,2023-06-10,South,57,High
3861,2023-07-18,South,30,Mid
3862,2023-08-24,East,41,Mid
3863,2023-04-01,East,51,Mid
3864,2023-08-11,North,27,Mid
3865,2023-08-19,West,53,Low
3866,2023-10-11,South,45,Low
3867,2023-07-10,South,48,Mid
3868,2023-10-23,North,39,Mid
3869,2023-03-22,East,61,Low
3870,2023-09-17,East,54,High
3871,2023-01-17,West,27,Low
3872,2023-02-07,North,44,Mid
3873,2023-11-12,West,60,High
3874,2023-06-23,East,31,High
3875,2023-08-15,South,43,Mid
3876,2023-08-09,North,53,Low
3877,2023-09-11,South,30,Low
3878,2023-03-31,West,42,Low
3879,2023-03-07,South,43,Mid
3880,2023-01-16,South,26,Low
3881,2023-11-12,East,26,Mid
3882,2023-03-23,West,44,Low
3883,2023-07-29,East,26,Mid
3884,2023-06-16,West,62,Low
3885,2023-03-01,North,42,Mid
3886,2023-06-01,West,51,Mid
3887,2023-01-31,South,36,High
3888,2023-03-06,North,32,High
3889,2023-02-20,West,40,Mid
3890,2023-10-28,North,51,Low
3891,2023-07-27,North,36,High
3892,2023-12-04,East,31,High
3893,2023-06-09,South,24,High
3894,2023-03-15,North,43,Mid
3895,2023-08-11,East,49,Low
3896,2023-12-06,West,42,Mid
3897,2023-07-14,West,29,Low
3898,2023-01-07,North,29,Low
3899,2023-04-21,East,35,Low
3900,2023-12-04,West,34,Mid
3901,2023-07-09,North,27,Low
3902,2023-12-14,North,62,Mid
3903,2023-07-05,North,33,Mid
3904,2023-01-05,East,29,Mid
3905,2023-11-15,North,46,Low
3906,2023-10-06,East,55,High
3907,2023-09-19,West,39,Mid
3908,2023-12-21,North,49,Mid
3909,2023-03-13,East,22,Mid
3910,2023-11-27,North,43,Low
3911,2023-03-26,North,21,Mid
3912,2023-12-21,West,24,Low
3913,2023-03-11,South,45,High
3914,2023-07-20,West,27,Low
3915,2023-10-16,East,19,High
3916,2023-01-29,North,26,Mid
3917,2023-01-25,South,54,Low
3918,2023-11-07,North,45,Mid
3919,2023-01-23,West,35,Low
3920,2023-08-13,East,63,High
3921,2023-12-09,South,36,Mid
3922,2023-08-13,East,59,Mid
3923,2023-06-25,East,34,Mid
3924,2023-06-02,West,19,High
3925,2023-08-21,North,23,Mid
3926,2023-07-28,North,30,Mid
3927,2023-07-03,North,26,Low
3928,2023-02-26,South,25,Low
3929,2023-08-30,South,36,Mid
3930,2023-09-28,North,63,Mid
3931,2023-09-16,South,27,Mid
3932,2023-01-28,South,29,Mid
3933,2023-09-14,North,64,Mid
3934,2023-09-24,West,27,Mid
3935,2023-03-08,East,57,Mid
3936,2023-11-06,South,47,Mid
3937,2023-07-11,East,61,High
3938,2023-06-22,South,44,Low
3939,2023-09-21,West,45,Mid
3940,2023-07-06,East,28,High
3941,2023-07-18,South,45,Mid
3942,2023-04-24,West,49,Low
3943,2023-12-05,West,64,Mid
3944,2023-12-20,West,22,Low
3945,2023-02-17,North,25,Low
3946,2023-09-25,North,18,Mid
3947,2023-01-09,East,55,Mid
3948,2023-05-15,South,21,Low
3949,2023-12-21,East,61,High
3950,2023-03-05,West,35,Mid
3951,2023-05-18,South,31,High
3952,2023-03-22,South,63,Mid
3953,2023-09-23,South,51,High
3954,2023-06-19,South,43,Mid
3955,2023-08-05,East,59,High
3956,2023-12-11,East,53,Mid
3957,2023-07-10,South,47,Low
3958,2023-09-25,East,33,Low
3959,2023-02-05,East,64,Mid
3960,2023-03-20,East,51,Low
3961,2023-12-12,North,62,High
3962,2023-11-10,East,63,Low
3963,2023-08-28,East,43,High
3964,2023-05-19,South,34,Mid
3965,2023-03-14,East,62,Mid
3966,2023-11-07,West,64,High
3967,2023-10-14,North,23,Mid
3968,2023-03-30,East,48,Mid
3969,2023-08-04,West,46,Low
3970,2023-08-14,West,53,Mid
3971,2023-06-24,South,63,Mid
3972,2023-12-05,East,29,Low
3973,2023-02-15,West,63,Low
3974,2023-04-05,East,48,Mid
3975,2023-02-04,North,21,Low
3976,2023-09-10,North,42,Mid
3977,2023-08-24,West,24,Low
3978,2023-12-27,South,62,High
3979,2023-07-17,North,53,High
3980,2023-02-24,South,60,High
3981,2023-06-14,West,46,Mid
3982,2023-02-02,South,36,Low
3983,2023-09-02,West,38,Mid
3984,2023-09-04,East,62,Mid
3985,2023-11-10,West,25,High
3986,2023-05-05,West,59,Low
3987,2023-04-24,South,37,Low
3988,2023-01-27,East,45,High
3989,2023-06-01,North,49,Mid
3990,2023-06-23,West,21,Low
3991,2023-10-03,South,24,Mid
3992,2023-10-03,East,25,Low
3993,2023-02-21,West,54,Mid
3994,2023-04-15,North,21,Low
3995,2023-07-06,West,46,Low
3996,2023-05-03,North,23,Low
3997,2023-01-10,South,54,Low
3998,2023-11-05,South,63,Mid
3999,2023-09-24,South,37,Low
4000,2023-07-09,East,27,Mid
4001,2023-04-26,West,38,Mid
4002,2023-11-04,South,50,Mid
4003,2023-01-13,East,52,Mid
4004,2023-06-12,West,47,Low
4005,2023-10-20,West,45,Low
4006,2023-12-14,North,47,Mid
4007,2023-04-02,West,28,High
4008,2023-08-26,North,27,High
4009,2023-03-11,East,61,High
4010,2023-02-12,East,45,Mid
4011,2023-05-09,West,58,High
4012,2023-11-20,North,47,Mid
4013,2023-09-09,North,39,Mid
4014,2023-06-28,West,44,High
4015,2023-04-14,North,50,Mid
4016,2023-02-21,South,26,Mid
4017,2023-04-09,East,39,Low
4018,2023-02-25,East,51,Low
4019,2023-03-10,North,22,Low
4020,2023-09-08,South,21,Mid
4021,2023-02-18,West,25,Mid
4022,2023-01-18,South,45,Low
4023,2023-07-17,North,29,Mid
4024,2023-04-15,North,38,Low
4025,2023-06-15,South,24,Mid
4026,2023-02-21,West,29,Low
4027,2023-03-18,South,18,Mid
4028,2023-06-10,North,55,Mid
4029,2023-09-09,East,39,Mid
4030,2023-06-01,North,26,Mid
4031,2023-07-17,South,42,Low
4032,2023-07-10,West,61,Mid
4033,2023-04-09,East,56,Low
4034,2023-04-13,North,59,Mid
4035,2023-06-05,South,37,Mid
4036,2023-01-12,North,34,Mid
4037,2023-09-08,North,32,High
4038,2023-08-13,East,32,Low
4039,2023-04-22,East,61,Mid
4040,2023-05-17,East,24,Low
4041,2023-04-30,West,58,Mid
4042,2023-08-26,North,61,Mid
4043,2023-10-05,West,57,Mid
4044,2023-02-09,East,47,High
4045,2023-05-31,South,58,Mid
4046,2023-01-06,West,19,Low
4047,2023-06-15,North,56,High
4048,2023-04-01,East,42,High
4049,2023-05-03,East,63,Mid
4050,2023-06-16,South,22,Low
4051,2023-04-29,West,61,Low
4052,2023-05-24,North,44,Mid
4053,2023-10-07,West,22,High
4054,2023-10-23,North,41,Mid
4055,2023-01-03,North,19,Low
4056,2023-05-18,South,21,Low
4057,2023-11-06,West,42,Mid
4058,2023-07-13,North,56,Low
4059,2023-03-16,West,23,Low
4060,2023-08-05,North,30,Low
4061,2023-02-22,South,36,Low
4062,2023-01-08,South,43,Low
4063,2023-08-19,North,18,Mid
4064,2023-07-08,West,48,Low
4065,2023-10-04,South,41,Mid
4066,2023-05-06,East,63,Mid
4067,2023-11-08,East,32,High
4068,2023-06-03,East,41,Mid
4069,2023-09-27,East,21,Mid
4070,2023-02-06,West,61,Mid
4071,2023-02-05,East,57,Mid
4072,2023-10-13,East,34,Mid
4073,2023-11-01,East,39,Mid
4074,2023-12-10,East,58,Mid
4075,2023-04-29,South,31,Mid
4076,2023-01-09,East,29,Low
4077,2023-12-24,South,29,Low
4078,2023-08-08,West,51,Low
4079,2023-04-01,West,27,Mid
4080,2023-10-06,West,22,Mid
4081,2023-11-26,West,25,Mid
4082,2023-04-14,East,64,Low
4083,2023-10-08,East,59,Low
4084,2023-10-15,North,62,Low
4085,2023-07-03,South,31,Mid
4086,2023-08-19,South,38,Low
4087,2023-04-09,North,41,Low
4088,2023-12-06,West,42,Low
4089,2023-12-25,West,19,Mid
4090,2023-12-25,East,46,Low
4091,2023-09-27,South,19,Mid
4092,2023-01-16,East,30,Mid
